,off_pos,def_pos,time,period
33,1,0,09:42,1
32,0,1,09:18,1
31,1,0,09:03,1
30,0,1,08:24,1
29,1,0,07:59,1
28,0,1,07:32,1
27,1,0,07:20,1
26,0,1,06:59,1
25,1,0,06:47,1
24,0,1,06:34,1
23,1,0,06:22,1
22,1,0,06:04,1
21,1,0,05:57,1
20,0,1,05:45,1
19,1,0,05:23,1
18,1,0,05:00,1
17,0,1,04:52,1
16,1,0,04:36,1
15,0,1,04:09,1
14,1,0,03:52,1
13,0,1,03:42,1
12,1,0,03:21,1
11,0,1,03:01,1
10,1,0,02:53,1
9,0,1,02:38,1
8,1,0,02:17,1
7,1,0,01:59,1
6,0,1,01:46,1
5,1,0,01:35,1
4,0,1,01:11,1
3,1,0,01:06,1
2,1,0,00:50,1
1,1,0,00:38,1
0,0,1,00:03,1
77,0,1,09:55,2
76,1,0,09:42,2
75,0,1,09:16,2
74,1,0,08:40,2
73,0,1,08:30,2
72,1,0,08:26,2
71,0,1,08:17,2
70,1,0,08:03,2
69,0,1,07:46,2
68,1,0,07:33,2
67,0,1,07:28,2
66,1,0,07:15,2
65,0,1,06:46,2
64,0,1,06:43,2
63,1,0,06:30,2
62,1,0,06:24,2
61,0,1,06:06,2
60,1,0,05:59,2
59,1,0,05:55,2
58,1,0,05:37,2
57,0,1,05:21,2
56,1,0,05:15,2
55,1,0,05:14,2
54,0,1,04:47,2
53,1,0,04:28,2
52,1,0,04:15,2
51,1,0,04:02,2
50,0,1,03:50,2
49,1,0,03:46,2
48,0,1,03:29,2
47,1,0,03:15,2
46,0,1,03:00,2
45,1,0,02:33,2
44,1,0,02:20,2
43,0,1,02:14,2
42,1,0,02:03,2
41,1,0,01:51,2
40,0,1,01:47,2
39,1,0,01:27,2
38,0,1,01:09,2
37,1,0,01:03,2
36,1,0,00:44,2
35,1,0,00:26,2
34,0,1,00:03,2
114,1,0,09:39,3
113,0,1,09:23,3
112,1,0,08:57,3
111,1,0,08:53,3
110,0,1,08:39,3
109,1,0,08:11,3
108,0,1,07:59,3
107,1,0,07:26,3
106,0,1,07:03,3
105,1,0,06:50,3
104,1,0,06:39,3
103,0,1,06:32,3
102,1,0,06:17,3
101,1,0,05:59,3
100,0,1,05:34,3
99,0,1,05:32,3
98,1,0,05:17,3
97,1,0,05:02,3
96,0,1,05:01,3
95,1,0,04:44,3
94,0,1,04:26,3
93,1,0,04:13,3
92,1,0,03:55,3
91,0,1,03:52,3
90,1,0,03:47,3
89,0,1,03:16,3
88,1,0,02:57,3
87,0,1,02:21,3
86,1,0,02:15,3
85,0,1,01:53,3
84,1,0,01:46,3
83,0,1,01:34,3
82,1,0,01:28,3
81,0,1,00:56,3
80,1,0,00:46,3
79,0,1,00:26,3
78,1,0,00:03,3
149,0,1,09:44,4
148,0,1,09:40,4
147,1,0,09:24,4
146,0,1,09:04,4
145,1,0,08:45,4
144,1,0,08:34,4
143,0,1,08:17,4
142,1,0,08:10,4
141,0,1,07:55,4
140,1,0,07:32,4
139,1,0,07:14,4
138,0,1,07:01,4
137,1,0,06:40,4
136,0,1,06:19,4
135,0,1,06:14,4
134,1,0,05:49,4
133,1,0,05:31,4
132,0,1,05:20,4
131,1,0,05:06,4
130,1,0,04:47,4
129,1,0,04:24,4
128,0,1,04:07,4
127,1,0,03:41,4
126,0,1,03:32,4
125,1,0,03:05,4
124,1,0,02:47,4
123,0,1,02:10,4
122,1,0,02:04,4
121,0,1,01:57,4
120,1,0,01:55,4
119,1,0,01:33,4
118,1,0,01:11,4
117,0,1,00:51,4
116,1,0,00:28,4
115,0,1,00:01,4
