,off_pos,def_pos,time,period
39,0,1,09:50,1
38,1,0,09:30,1
37,0,1,09:21,1
36,1,0,09:07,1
35,0,1,08:55,1
34,1,0,08:45,1
33,0,1,08:42,1
32,1,0,08:25,1
31,1,0,08:10,1
30,0,1,07:53,1
29,1,0,07:29,1
28,0,1,07:16,1
27,1,0,06:59,1
26,0,1,06:41,1
25,1,0,06:29,1
24,1,0,06:24,1
23,0,1,06:14,1
22,1,0,05:54,1
21,0,1,05:44,1
20,1,0,05:41,1
19,0,1,05:10,1
18,1,0,04:51,1
17,0,1,04:34,1
16,1,0,04:21,1
15,0,1,04:17,1
14,1,0,04:08,1
13,0,1,03:41,1
12,1,0,03:09,1
11,0,1,02:55,1
10,0,1,02:44,1
9,1,0,02:32,1
8,0,1,02:22,1
7,1,0,02:10,1
6,0,1,01:45,1
5,1,0,01:30,1
4,0,1,01:04,1
3,1,0,00:48,1
2,1,0,00:32,1
1,0,1,00:29,1
0,1,0,00:18,1
80,1,0,09:32,2
79,0,1,09:23,2
78,1,0,09:16,2
77,0,1,09:02,2
76,1,0,08:45,2
75,0,1,08:33,2
74,1,0,08:26,2
73,1,0,08:03,2
72,0,1,07:55,2
71,1,0,07:30,2
70,0,1,07:10,2
69,1,0,06:52,2
68,1,0,06:50,2
67,1,0,06:47,2
66,1,0,06:38,2
65,0,1,06:19,2
64,1,0,06:04,2
63,1,0,05:47,2
62,0,1,05:41,2
61,1,0,05:30,2
60,0,1,05:20,2
59,1,0,04:58,2
58,0,1,04:51,2
57,0,1,04:35,2
56,1,0,04:34,2
55,0,1,04:21,2
54,1,0,04:19,2
53,0,1,04:00,2
52,1,0,03:48,2
51,0,1,03:33,2
50,1,0,03:15,2
49,0,1,02:54,2
48,1,0,02:24,2
47,1,0,02:05,2
46,0,1,01:59,2
45,1,0,01:42,2
44,0,1,01:24,2
43,1,0,00:58,2
42,0,1,00:39,2
41,1,0,00:19,2
40,0,1,00:06,2
124,0,1,09:49,3
123,1,0,09:17,3
122,1,0,09:16,3
121,1,0,09:13,3
120,0,1,09:12,3
119,1,0,09:11,3
118,0,1,08:56,3
117,1,0,08:42,3
116,0,1,08:33,3
115,1,0,08:14,3
114,1,0,08:10,3
113,0,1,07:46,3
112,1,0,07:28,3
111,1,0,07:25,3
110,1,0,07:00,3
109,1,0,06:57,3
108,1,0,06:44,3
107,0,1,06:24,3
106,1,0,06:18,3
105,1,0,06:03,3
104,1,0,05:52,3
103,0,1,05:46,3
102,1,0,05:33,3
101,0,1,05:15,3
100,1,0,05:02,3
99,1,0,04:52,3
98,1,0,04:35,3
97,0,1,04:12,3
96,1,0,04:11,3
95,1,0,03:53,3
94,0,1,03:28,3
93,1,0,03:11,3
92,0,1,03:00,3
91,0,1,02:49,3
90,1,0,02:48,3
89,1,0,02:45,3
88,0,1,02:35,3
87,1,0,02:06,3
86,0,1,01:46,3
85,1,0,01:31,3
84,1,0,01:10,3
83,1,0,00:59,3
82,0,1,00:41,3
81,1,0,00:19,3
174,1,0,09:46,4
173,0,1,09:30,4
172,0,1,09:16,4
171,1,0,09:04,4
170,0,1,08:47,4
169,1,0,08:34,4
168,0,1,08:18,4
167,1,0,07:53,4
166,0,1,07:34,4
165,1,0,07:19,4
164,0,1,06:47,4
163,1,0,06:28,4
162,0,1,06:23,4
161,1,0,05:53,4
160,0,1,05:36,4
159,1,0,05:14,4
158,1,0,05:12,4
157,1,0,04:38,4
156,0,1,04:16,4
155,1,0,04:06,4
154,0,1,03:42,4
153,0,1,03:40,4
152,1,0,03:25,4
151,1,0,03:15,4
150,0,1,02:54,4
149,1,0,02:41,4
148,1,0,02:33,4
147,0,1,02:08,4
146,1,0,01:55,4
145,1,0,01:49,4
144,1,0,01:47,4
143,1,0,01:43,4
142,1,0,01:33,4
141,1,0,01:29,4
140,0,1,01:25,4
139,1,0,01:20,4
138,1,0,01:18,4
137,1,0,01:17,4
136,1,0,01:07,4
135,0,1,01:04,4
134,1,0,01:00,4
133,1,0,00:56,4
132,1,0,00:47,4
131,1,0,00:45,4
130,1,0,00:35,4
129,1,0,00:31,4
128,1,0,00:27,4
127,1,0,00:20,4
126,1,0,00:13,4
125,1,0,00:03,4
