,off_pos,def_pos,time,period
40,0,1,09:45,1
39,1,0,09:41,1
38,0,1,09:28,1
37,1,0,09:14,1
36,1,0,09:04,1
35,0,1,08:32,1
34,1,0,08:18,1
33,0,1,08:03,1
32,0,1,07:46,1
31,1,0,07:41,1
30,1,0,07:34,1
29,1,0,06:58,1
28,1,0,06:28,1
27,1,0,06:24,1
26,1,0,06:11,1
25,0,1,06:08,1
24,1,0,05:56,1
23,0,1,05:38,1
22,1,0,05:31,1
21,1,0,05:29,1
20,0,1,05:21,1
19,1,0,04:52,1
18,1,0,04:25,1
17,1,0,04:13,1
16,0,1,04:05,1
15,1,0,03:39,1
14,1,0,03:35,1
13,1,0,03:30,1
12,0,1,03:22,1
11,1,0,03:08,1
10,0,1,02:59,1
9,1,0,02:46,1
8,0,1,02:40,1
7,1,0,02:33,1
6,1,0,02:09,1
5,0,1,01:41,1
4,1,0,01:23,1
3,0,1,00:51,1
2,1,0,00:43,1
1,0,1,00:30,1
0,1,0,00:07,1
86,1,0,09:35,2
85,0,1,09:19,2
84,1,0,09:06,2
83,0,1,09:03,2
82,1,0,08:51,2
81,0,1,08:37,2
80,1,0,08:15,2
79,0,1,07:53,2
78,1,0,07:46,2
77,0,1,07:31,2
76,1,0,07:24,2
75,0,1,07:03,2
74,1,0,06:43,2
73,0,1,06:07,2
72,1,0,05:57,2
71,0,1,05:43,2
70,1,0,05:34,2
69,0,1,05:21,2
68,1,0,05:12,2
67,0,1,04:54,2
66,1,0,04:42,2
65,0,1,04:25,2
64,1,0,04:15,2
63,0,1,04:11,2
62,1,0,04:10,2
61,1,0,03:54,2
60,1,0,03:51,2
59,1,0,03:35,2
58,0,1,03:32,2
57,1,0,03:17,2
56,0,1,03:01,2
55,1,0,02:51,2
54,1,0,02:45,2
53,1,0,02:35,2
52,0,1,02:27,2
51,0,1,02:23,2
50,0,1,02:11,2
49,1,0,02:10,2
48,1,0,02:05,2
47,0,1,01:44,2
46,1,0,01:34,2
45,1,0,01:14,2
44,1,0,01:02,2
43,0,1,00:58,2
42,1,0,00:36,2
41,0,1,00:07,2
123,0,1,09:49,3
122,1,0,09:16,3
121,0,1,08:48,3
120,1,0,08:24,3
119,0,1,07:46,3
118,1,0,07:34,3
117,0,1,07:08,3
116,1,0,06:59,3
115,0,1,06:44,3
114,1,0,06:20,3
113,0,1,06:13,3
112,1,0,05:54,3
111,1,0,05:46,3
110,1,0,05:32,3
109,1,0,05:21,3
108,0,1,05:03,3
107,1,0,04:42,3
106,1,0,04:39,3
105,0,1,04:18,3
104,1,0,03:56,3
103,1,0,03:55,3
102,1,0,03:44,3
101,0,1,03:16,3
100,1,0,03:11,3
99,0,1,02:54,3
98,1,0,02:40,3
97,0,1,02:24,3
96,1,0,02:09,3
95,0,1,02:02,3
94,1,0,01:41,3
93,0,1,01:25,3
92,1,0,01:14,3
91,0,1,00:40,3
90,1,0,00:35,3
89,0,1,00:24,3
88,1,0,00:03,3
87,1,0,00:01,3
171,1,0,09:47,4
170,0,1,09:34,4
169,1,0,09:18,4
168,1,0,09:07,4
167,0,1,08:35,4
166,1,0,08:25,4
165,0,1,08:20,4
164,0,1,08:06,4
163,1,0,08:03,4
162,1,0,07:36,4
161,0,1,07:26,4
160,1,0,07:20,4
159,0,1,07:02,4
158,1,0,06:59,4
157,1,0,06:57,4
156,0,1,06:39,4
155,1,0,06:21,4
154,1,0,06:05,4
153,0,1,06:04,4
152,0,1,06:03,4
151,1,0,05:48,4
150,0,1,05:31,4
149,1,0,05:27,4
148,0,1,05:11,4
147,1,0,05:07,4
146,0,1,04:56,4
145,1,0,04:46,4
144,0,1,04:28,4
143,1,0,04:19,4
142,1,0,04:18,4
141,0,1,04:15,4
140,0,1,03:49,4
139,1,0,03:34,4
138,0,1,03:26,4
137,1,0,03:21,4
136,0,1,02:57,4
135,1,0,02:53,4
134,0,1,02:49,4
133,1,0,02:43,4
132,0,1,02:30,4
131,1,0,02:16,4
130,0,1,02:02,4
129,1,0,01:51,4
128,0,1,01:28,4
127,1,0,01:05,4
126,0,1,00:45,4
125,1,0,00:26,4
124,0,1,00:20,4
