,off_pos,def_pos,time,period
34,1,0,09:33,1
33,0,1,08:39,1
32,1,0,08:28,1
31,0,1,08:20,1
30,1,0,08:08,1
29,1,0,07:53,1
28,0,1,07:40,1
27,1,0,07:12,1
26,1,0,07:03,1
25,0,1,06:32,1
24,1,0,06:15,1
23,1,0,06:13,1
22,0,1,06:06,1
21,1,0,05:56,1
20,1,0,05:30,1
19,1,0,05:19,1
18,1,0,05:09,1
17,0,1,04:47,1
16,1,0,04:35,1
15,1,0,04:30,1
14,0,1,04:15,1
13,1,0,03:47,1
12,0,1,03:23,1
11,1,0,03:14,1
10,0,1,03:06,1
9,0,1,02:47,1
8,1,0,02:45,1
7,0,1,02:33,1
6,1,0,02:26,1
5,1,0,01:56,1
4,0,1,01:27,1
3,1,0,01:10,1
2,0,1,00:51,1
1,1,0,00:26,1
0,0,1,00:00,1
66,1,0,09:42,2
65,0,1,09:12,2
64,1,0,09:09,2
63,0,1,08:38,2
62,1,0,08:32,2
61,1,0,08:29,2
60,1,0,08:16,2
59,1,0,08:02,2
58,0,1,07:36,2
57,1,0,07:09,2
56,1,0,06:29,2
55,0,1,06:12,2
54,1,0,05:58,2
53,1,0,05:52,2
52,0,1,05:33,2
51,1,0,05:11,2
50,1,0,05:02,2
49,0,1,04:30,2
48,1,0,04:02,2
47,0,1,03:37,2
46,0,1,03:34,2
45,0,1,03:22,2
44,1,0,03:18,2
43,0,1,02:48,2
42,1,0,02:27,2
41,1,0,01:58,2
40,0,1,01:41,2
39,1,0,01:27,2
38,1,0,01:08,2
37,1,0,00:58,2
36,0,1,00:28,2
35,1,0,00:02,2
99,0,1,09:49,3
98,1,0,09:32,3
97,0,1,09:22,3
96,1,0,09:19,3
95,1,0,08:53,3
94,0,1,08:48,3
93,1,0,08:31,3
92,0,1,08:07,3
91,1,0,07:33,3
90,1,0,07:10,3
89,0,1,06:41,3
88,1,0,06:17,3
87,0,1,05:42,3
86,1,0,05:27,3
85,0,1,05:16,3
84,1,0,05:08,3
83,0,1,04:47,3
82,1,0,04:39,3
81,0,1,04:07,3
80,1,0,03:49,3
79,0,1,03:28,3
78,1,0,03:07,3
77,0,1,02:58,3
76,1,0,02:51,3
75,1,0,02:26,3
74,1,0,02:06,3
73,0,1,01:38,3
72,1,0,01:16,3
71,0,1,00:49,3
70,1,0,00:45,3
69,1,0,00:21,3
68,1,0,00:19,3
67,0,1,00:04,3
138,1,0,09:48,4
137,0,1,09:39,4
136,1,0,09:27,4
135,0,1,09:11,4
134,1,0,08:41,4
133,1,0,08:30,4
132,1,0,08:19,4
131,1,0,08:17,4
130,1,0,08:05,4
129,1,0,07:39,4
128,0,1,07:34,4
127,1,0,07:27,4
126,1,0,07:08,4
125,0,1,06:58,4
124,1,0,06:45,4
123,0,1,06:11,4
122,1,0,05:59,4
121,0,1,05:32,4
120,1,0,05:21,4
119,1,0,05:10,4
118,0,1,05:00,4
117,1,0,04:49,4
116,1,0,04:34,4
115,0,1,04:07,4
114,1,0,04:02,4
113,0,1,03:43,4
112,1,0,03:37,4
111,1,0,03:36,4
110,0,1,03:05,4
109,1,0,02:49,4
108,0,1,02:21,4
107,1,0,01:50,4
106,1,0,01:48,4
105,0,1,01:31,4
104,1,0,01:18,4
103,1,0,00:53,4
102,1,0,00:35,4
101,0,1,00:09,4
100,1,0,00:03,4
